time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-03-14T23:43:19.630Z,46.4483333,-122.332,11.75,3.21,ml,33,70,0.1524,0.13,uw,uw61257321,2017-06-07T00:33:39.040Z,"12km SSW of Morton, Washington",earthquake,0.27,1.17,0.263,18,reviewed,uw,uw
2017-03-11T23:49:58.920Z,48.5931667,-123.0493333,11.8,2.59,ml,17,78,0.05301,0.28,uw,uw61256461,2017-05-31T01:59:02.040Z,"6km NNW of Friday Harbor, Washington",earthquake,0.46,0.91,0.197,12,reviewed,uw,uw
2017-02-26T13:59:18.620Z,47.0756667,-120.9966667,4.01,3.15,ml,37,47,0.1069,0.17,uw,uw61252706,2017-05-24T02:48:08.040Z,"14km SSW of Cle Elum, Washington",earthquake,0.29,0.65,0.165,15,reviewed,uw,uw
2017-02-23T04:59:04.050Z,47.4801667,-123.035,15.44,4.09,ml,58,34,0.1653,0.25,uw,uw61251926,2018-07-05T18:19:31.970Z,"15km WNW of Belfair, Washington",earthquake,0.3,0.59,0.184,47,reviewed,uw,uw
2017-02-19T19:27:48.570Z,47.3868333,-122.6555,7.53,2.65,ml,32,64,0.1388,0.26,uw,uw61251016,2017-05-17T01:19:32.040Z,"1km NW of Wauna, Washington",earthquake,0.41,1.05,0.113,29,reviewed,uw,uw
2017-02-15T21:55:43.310Z,45.7528333,-118.5953333,6.97,2.85,ml,13,134,0.3507,0.25,uw,uw61250371,2017-05-13T01:03:21.040Z,"10km SW of Athena, Oregon",earthquake,0.55,1.66,0.098,9,reviewed,uw,uw
2017-02-01T20:34:10.140Z,48.6005,-123.066,13.76,2.77,ml,22,84,0.06489,0.17,uw,uw61248041,2017-04-27T01:38:41.040Z,"8km NNW of Friday Harbor, Washington",earthquake,0.3,0.71,0.181,17,reviewed,uw,uw
2017-01-30T11:03:16.720Z,48.6111667,-123.0711667,14.59,3.09,ml,28,78,0.07578,0.3,uw,uw61247601,2019-04-06T06:24:21.946Z,"9km NNW of Friday Harbor, Washington",earthquake,0.43,0.89,0.222,22,reviewed,uw,uw
2017-01-30T02:27:52.840Z,48.611,-123.0718333,14.62,2.81,ml,27,78,0.07586,0.28,uw,uw61247496,2017-04-27T01:38:38.040Z,"9km NNW of Friday Harbor, Washington",earthquake,0.42,0.91,0.19,19,reviewed,uw,uw
2017-01-24T13:44:01.000Z,48.7341667,-123.0225,17.8,2.54,ml,19,114,0.1073,0.32,uw,uw61230137,2017-04-19T18:30:58.040Z,"22km N of Friday Harbor, Washington",earthquake,0.67,1.22,0.094,16,reviewed,uw,uw
2017-01-22T20:05:13.900Z,47.5348333,-123.5266667,42.15,3.58,ml,69,35,0.1949,0.16,uw,uw61230002,2017-04-19T18:30:55.040Z,"25km ENE of Quinault Census Designated Place, Washington",earthquake,0.23,0.55,0.166,57,reviewed,uw,uw
2017-01-22T13:02:25.100Z,47.3995,-121.592,3.64,3.13,ml,53,40,0.1149,0.48,uw,uw61229917,2017-04-19T18:30:55.040Z,"14km ESE of Riverbend, Washington",earthquake,0.53,1.78,0.178,37,reviewed,uw,uw
2017-01-20T08:20:05.100Z,47.2778333,-123.7998333,-0.33,2.58,ml,17,118,0.1233,0.49,uw,uw61229607,2017-04-12T02:29:03.040Z,"21km S of Quinault Census Designated Place, Washington",earthquake,0.93,1.59,0.14,14,reviewed,uw,uw
2017-01-11T11:20:36.710Z,47.212,-122.4903333,12.59,2.6,ml,33,90,0.0292,0.24,uw,uw61228202,2017-04-01T00:26:08.040Z,"3km SSE of Fircrest, Washington",earthquake,0.38,0.77,0.251,39,reviewed,uw,uw
2016-12-20T12:45:50.490Z,42.444,-124.4883333,19.34,2.6,ml,11,235,0.3024,0.29,uw,uw61241086,2017-03-16T02:31:31.040Z,"6km NW of Gold Beach, Oregon",earthquake,1.05,1.09,0.153,7,reviewed,uw,uw
2016-12-09T09:50:29.960Z,46.3088333,-122.0318333,7.02,3.33,ml,37,100,0.09698,0.13,uw,uw61238371,2017-03-09T02:14:24.040Z,"33km SE of Morton, Washington",earthquake,0.33,0.8,0.16,21,reviewed,uw,uw
2016-12-05T06:42:00.930Z,43.2698333,-124.4413333,15.79,3.3,ml,17,195,0.181,0.52,uw,uw61221842,2017-03-03T07:06:03.040Z,"14km SW of Barview, Oregon",earthquake,1.18,1.59,0.054,8,reviewed,uw,uw
2016-11-07T17:14:55.110Z,48.1638333,-122.762,24.03,2.96,ml,33,34,0.1335,0.25,uw,uw61229521,2017-02-02T02:21:03.040Z,"5km N of Port Townsend, Washington",earthquake,0.35,0.92,0.117,25,reviewed,uw,uw
2016-11-02T14:52:19.070Z,46.1963333,-124.0156667,37.97,3.55,ml,21,171,0.08564,0.5,uw,uw61227486,2017-01-24T02:02:15.040Z,"7km WNW of Warrenton, Oregon",earthquake,1.49,1.07,0.161,35,reviewed,uw,uw
2016-10-22T17:17:05.380Z,47.5378333,-121.9173333,24.22,3,ml,55,42,0.05321,0.22,uw,uw61224716,2017-04-02T04:46:31.088Z,"3km SSW of Fall City, Washington",earthquake,0.29,0.5,0.179,48,reviewed,uw,uw
2016-10-10T09:14:42.220Z,46.9165,-120.4378333,8.18,3.08,ml,44,64,0.08917,0.19,uw,uw61204087,2017-04-02T04:41:20.968Z,"7km SSW of Kittitas, Washington",earthquake,0.36,0.99,0.106,12,reviewed,uw,uw
2016-10-08T12:05:43.800Z,44.3685,-116.1895,5,2.6,ml,,59,0.731,0.67,us,us20007cst,2017-01-07T00:20:46.040Z,"20km SW of Cascade, Idaho",earthquake,1.5,7.4,0.226,8,reviewed,us,mb
2016-10-06T06:06:19.650Z,47.188,-123.4506667,41.09,2.61,ml,27,51,0.1501,0.16,uw,uw61202567,2017-01-03T21:10:46.040Z,"20km N of Elma, Washington",earthquake,0.36,0.59,0.175,18,reviewed,uw,uw
2016-10-04T04:29:22.630Z,45.163,-122.9108333,23.7,3.03,ml,41,37,0.1899,0.24,uw,uw61201937,2017-12-14T02:21:01.271Z,"4km WNW of Woodburn, Oregon",earthquake,0.3,0.96,0.111,27,reviewed,uw,uw
2016-10-03T11:48:29.650Z,47.6408333,-123.162,45.1,2.58,ml,36,48,0.0724,0.17,uw,uw61201732,2017-01-03T21:10:42.040Z,"25km W of Seabeck, Washington",earthquake,0.31,0.61,0.133,114,reviewed,uw,uw
2016-10-02T18:09:20.240Z,47.4706667,-121.9588333,23.81,2.92,ml,54,41,0.06297,0.18,uw,uw61201467,2017-04-02T04:36:23.413Z,"2km ENE of Mirrormont, Washington",earthquake,0.25,0.52,0.157,156,reviewed,uw,uw
2016-09-20T14:06:11.030Z,46.6882,-116.4178,10,2.7,ml,,70,0.908,0.48,us,us10006r2b,2016-12-12T23:01:33.040Z,"26km NNW of Orofino, Idaho",earthquake,2.6,2,0.279,15,reviewed,us,mb
2016-09-17T00:29:39.270Z,47.936,-123.2313333,40.72,2.77,ml,30,48,0.1264,0.27,uw,uw61209596,2016-12-12T23:01:26.040Z,"18km SSW of Sequim, Washington",earthquake,0.51,0.67,0.15,121,reviewed,uw,uw
2016-09-07T06:50:25.040Z,48.7446667,-122.2888333,17.97,3.16,ml,18,83,0.1384,0.19,uw,uw61205071,2016-12-03T02:54:46.040Z,"4km ENE of Sudden Valley, Washington",earthquake,0.45,1.06,0.177,122,reviewed,uw,uw
2016-08-25T17:45:23.640Z,44.854,-117.8953333,19.03,2.83,ml,12,201,0.8712,0.48,uw,uw61184772,2016-11-19T04:58:39.040Z,"10km NNW of Baker City, Oregon",earthquake,2.6,2.14,0.349,29,reviewed,uw,uw
2016-08-18T14:11:46.360Z,46.5395,-121.6138333,0.45,2.77,ml,27,208,0.2506,0.09,uw,uw61180827,2016-11-15T02:21:53.040Z,"8km SSE of Packwood, Washington",earthquake,0.52,31.61,0.153,119,reviewed,uw,uw
2016-08-10T22:30:02.580Z,48.9451667,-120.6663333,11.25,2.59,ml,12,145,0.6733,0.31,uw,uw61192606,2016-10-26T03:10:25.040Z,"43km NNW of Mazama, Washington",earthquake,0.91,31.61,0.149,45,reviewed,uw,uw
2016-07-31T18:53:27.990Z,47.1668333,-123.7083333,35.24,3.5,ml,43,95,0.06579,0.22,uw,uw61173722,2016-10-19T04:51:59.040Z,"21km N of Central Park, Washington",earthquake,0.32,0.66,0.144,165,reviewed,uw,uw
2016-07-17T01:16:43.880Z,45.4748333,-122.8133333,26.65,3.03,ml,42,51,0.03341,0.2,uw,uw61167147,2016-09-17T01:27:47.040Z,"1km SSW of Beaverton, Oregon",earthquake,0.23,0.41,0.178,134,reviewed,uw,uw
2016-07-01T21:18:02.470Z,47.9926667,-121.8706667,17.64,2.63,ml,25,56,0.09529,0.26,uw,uw61176281,2016-09-02T21:36:33.040Z,"11km ENE of Three Lakes, Washington",earthquake,0.43,1,0.144,94,reviewed,uw,uw
2016-07-01T20:18:29.660Z,47.9971667,-121.8856667,18.38,3.01,ml,29,52,0.09893,0.3,uw,uw61176216,2017-04-02T04:31:20.604Z,"11km SSE of Granite Falls, Washington",earthquake,0.43,1.02,0.164,124,reviewed,uw,uw
2016-07-01T18:36:27.990Z,47.9955,-121.8761667,20.13,3.4,ml,32,53,0.09767,0.23,uw,uw61176166,2017-04-02T04:26:22.944Z,"11km ENE of Three Lakes, Washington",earthquake,0.35,0.93,0.186,140,reviewed,uw,uw
2016-06-27T22:04:28.370Z,42.394,-124.4921667,21.07,2.89,ml,16,210,0.07558,0.35,uw,uw61159352,2016-08-31T03:08:20.040Z,"5km WSW of Gold Beach, Oregon",earthquake,1.23,0.67,0.157,33,reviewed,uw,uw
2016-06-24T08:38:34.340Z,47.2858333,-122.2818333,20.64,2.93,ml,65,42,0.06511,0.26,uw,uw61157732,2016-08-31T03:08:13.040Z,"0km N of Lakeland South, Washington",earthquake,0.3,0.53,0.13,143,reviewed,uw,uw
2016-06-18T22:09:11.910Z,45.6413333,-116.2918333,38.23,2.71,md,3,292,2.519,2.05,uw,uw61170126,2016-08-01T17:50:40.030Z,southern Idaho,earthquake,19.29,31.61,0.013,2,reviewed,uw,uw
2016-05-28T08:29:32.830Z,48.1971667,-122.188,19.93,2.51,ml,43,48,0.1901,0.24,uw,uw61145517,2016-08-10T22:30:24.040Z,"4km W of Arlington, Washington",earthquake,0.32,1.14,0.167,83,reviewed,uw,uw
2016-05-27T13:44:29.270Z,46.5735,-122.6418333,22.23,2.55,ml,40,43,0.05413,0.17,uw,uw61144942,2016-08-10T22:30:23.040Z,"21km E of Napavine, Washington",earthquake,0.34,0.79,0.217,82,reviewed,uw,uw
2016-04-05T18:06:36.360Z,48.3976667,-122.8368333,52.16,3.45,ml,38,30,0.1519,0.19,uw,uw61123512,2017-04-02T04:16:24.504Z,"13km WNW of Ault Field, Washington",earthquake,0.43,0.88,0.142,150,reviewed,uw,uw
2016-03-06T06:35:10.330Z,47.5366667,-122.857,18.94,2.58,ml,21,48,0.03501,0.21,uw,uw61113732,2016-07-22T20:03:45.680Z,"9km NNW of Belfair, Washington",earthquake,0.45,0.64,0.178,97,reviewed,uw,uw
2016-02-23T12:38:43.920Z,47.5406667,-122.8016667,21.73,2.7,ml,34,41,0.01187,0.27,uw,uw61127481,2016-07-22T20:03:20.510Z,"9km SW of Erlands Point-Kitsap Lake, Washington",earthquake,0.44,0.6,0.179,117,reviewed,uw,uw
2016-02-20T17:27:22.360Z,47.5461667,-122.815,23.97,3.42,ml,54,42,0.0192,0.33,uw,uw61127051,2018-10-19T21:32:46.197Z,"10km SW of Erlands Point-Kitsap Lake, Washington",earthquake,0.39,0.67,0.145,190,reviewed,uw,uw
2016-02-19T00:49:19.060Z,44.827,-117.1955,7,2.52,ml,7,214,0.08265,0.52,uw,uw61126541,2016-07-22T20:03:08.830Z,"50km E of Baker City, Oregon",earthquake,2.11,3.63,0.179,5,reviewed,uw,uw
2016-02-09T19:04:55.770Z,47.286,-122.2875,24.71,2.54,ml,38,43,0.06173,0.31,uw,uw61107887,2016-07-22T20:02:49.800Z,"0km NNW of Lakeland South, Washington",earthquake,0.46,0.68,0.125,95,reviewed,uw,uw
2016-02-08T16:50:07.960Z,46.1168333,-122.1626667,5.739,2.85,ml,27,90,0.01967,0.15,uw,uw61107642,2016-07-22T20:02:46.810Z,"31km NE of Amboy, Washington",earthquake,0.31,0.28,0.147,119,reviewed,uw,uw
2016-02-05T22:13:02.370Z,47.2761667,-122.2915,24.73,2.57,ml,32,40,0.05533,0.3,uw,uw61107312,2016-07-22T20:02:43.230Z,"0km WSW of Lakeland South, Washington",earthquake,0.52,0.76,0.122,96,reviewed,uw,uw
2016-01-05T14:41:22.000Z,48.3025,-122.0661667,13.16,2.62,ml,16,50,0.04329,0.15,uw,uw61116876,2016-07-22T20:01:49.710Z,"9km NE of Bryant, Washington",earthquake,0.35,0.57,0.161,72,reviewed,uw,uw
2016-01-02T04:50:25.720Z,46.5301667,-121.3475,8.67,3.06,ml,23,80,0.1837,0.16,uw,uw61115856,2016-07-22T20:01:42.870Z,"26km ESE of Packwood, Washington",earthquake,0.5,0.84,0.134,108,reviewed,uw,uw
2015-12-30T07:39:29.310Z,48.5865,-123.3003333,52.42,4.79,ml,27,81,0.1167,0.19,uw,uw61114971,2019-05-07T21:47:57.354Z,"17km NNE of Victoria, Canada",earthquake,0.43,0.67,0.137,178,reviewed,uw,uw
2015-12-21T12:59:44.790Z,47.2988333,-121.7563333,20.35,2.5,ml,31,87,0.09957,0.2,uw,uw61113181,2016-07-22T20:01:32.610Z,"16km E of Black Diamond, Washington",earthquake,0.39,0.57,0.147,75,reviewed,uw,uw
2015-11-30T23:20:22.090Z,47.0048,-116.8914,1,2.5,ml,,66,1.057,1.59,us,us100042bu,2016-07-22T20:01:05.640Z,"31km NNE of Moscow, Idaho",earthquake,2.4,5,0.302,13,reviewed,us,mb
2015-11-30T18:36:23.880Z,48.2105,-122.351,16.043,2.88,ml,24,43,0.1787,0.32,uw,uw61094672,2016-07-22T20:01:04.760Z,"3km SSE of Stanwood, Washington",earthquake,0.54,1.88,0.247,113,reviewed,uw,uw
2015-11-25T21:20:37.210Z,48.1238333,-121.2148333,3.78,3.4,ml,28,116,0.0519,0.29,uw,uw61093837,2017-04-02T04:11:19.048Z,"32km ESE of Darrington, Washington",earthquake,0.48,0.97,0.116,163,reviewed,uw,uw
2015-11-25T20:11:58.770Z,48.1305,-121.1963333,9.61,3.04,ml,23,118,0.04115,0.27,uw,uw61093822,2017-04-02T04:06:12.249Z,"33km ESE of Darrington, Washington",earthquake,0.6,1.89,0.126,119,reviewed,uw,uw
2015-11-24T12:14:28.360Z,48.2778333,-116.2973333,3.67,2.52,md,5,201,0.5516,0.25,uw,uw61093407,2016-07-22T20:00:51.310Z,"23km ESE of Sandpoint, Idaho",earthquake,10.98,11.85,0.474,6,reviewed,uw,uw
2015-11-23T21:03:23.790Z,48.0432,-116.2383,5,3.7,ml,,39,0.632,1.05,us,us100040ja,2016-07-22T20:00:49.830Z,"34km SE of Sandpoint, Idaho",earthquake,2.8,1.9,0.239,17,reviewed,us,mb
2015-11-20T06:26:17.180Z,47.8601667,-122.4801667,27.14,2.69,ml,56,32,0.06131,0.32,uw,uw61092202,2017-05-10T08:27:34.850Z,"6km N of Kingston, Washington",earthquake,0.47,0.73,0.139,140,reviewed,uw,uw
2015-11-19T08:02:30.570Z,46.2505,-122.4445,17.42,2.66,ml,33,79,0.08437,0.16,uw,uw61091802,2016-07-22T20:00:39.310Z,"35km E of Castle Rock, Washington",earthquake,0.39,0.65,0.171,103,reviewed,uw,uw
2015-11-18T14:15:06.060Z,46.537,-121.6131667,-1.43,2.64,ml,21,207,0.02058,0.12,uw,uw61091382,2016-07-22T20:00:37.290Z,"8km SSE of Packwood, Washington",earthquake,0.63,0.8,0.155,91,reviewed,uw,uw
2015-11-12T16:16:30.550Z,45.6816667,-122.7548333,22.196,2.69,ml,41,67,0.07065,0.14,uw,uw61104171,2016-07-22T20:00:29.740Z,"4km SW of Felida, Washington",earthquake,0.29,0.43,0.168,103,reviewed,uw,uw
2015-11-10T21:00:12.000Z,47.9961667,-124.634,37.85,2.62,ml,18,200,0.06669,0.4,uw,uw61103666,2016-07-22T20:00:26.540Z,"19km WNW of Forks, Washington",earthquake,1.64,1.38,0.133,60,reviewed,uw,uw
2015-11-02T13:20:01.010Z,47.4306667,-122.0058333,23.79,2.7,ml,48,55,0.08681,0.27,uw,uw61086292,2016-07-22T19:59:55.310Z,"2km WNW of Hobart, Washington",earthquake,0.33,0.61,0.191,130,reviewed,uw,uw
2015-10-29T04:35:40.830Z,46.4861667,-122.308,20.53,3.16,ml,62,31,0.08084,0.16,uw,uw61084992,2016-07-22T19:59:46.850Z,"8km SSW of Morton, Washington",earthquake,0.25,0.63,0.158,159,reviewed,uw,uw
2015-10-26T06:11:01.280Z,43.529,-121.7233333,5.82,2.89,ml,28,74,0.03217,0.16,uw,uw61083597,2016-07-22T19:59:37.540Z,"23km SW of La Pine, Oregon",earthquake,0.34,0.28,0.208,68,reviewed,uw,uw
2015-10-24T03:55:05.960Z,43.5321667,-121.7233333,0.7,2.79,ml,24,81,0.302,0.14,uw,uw61082862,2016-07-22T19:59:30.200Z,"23km SW of La Pine, Oregon",earthquake,0.34,1.1,0.161,75,reviewed,uw,uw
2015-10-17T10:13:00.450Z,48.3028333,-119.0028333,0.15,2.54,ml,16,112,0.2274,0.15,uw,uw61079477,2016-07-22T19:58:58.550Z,"37km N of Coulee Dam, Washington",earthquake,0.52,13.7,0.154,39,reviewed,uw,uw
2015-10-15T11:10:09.620Z,47.3363333,-122.7076667,29.88,2.72,ml,31,76,0.1637,0.28,uw,uw61078567,2016-07-22T19:58:49.540Z,"2km E of Key Center, Washington",earthquake,0.47,0.9,0.178,150,reviewed,uw,uw
2015-10-15T07:00:32.390Z,47.3295,-122.7253333,29.782,2.63,ml,37,91,0.1215,0.25,uw,uw61078507,2016-07-22T19:58:47.810Z,"1km SE of Key Center, Washington",earthquake,0.35,0.73,0.158,132,reviewed,uw,uw
2015-10-14T03:07:05.540Z,47.9321667,-121.5728333,3.47,2.78,ml,27,55,0.1842,0.19,uw,uw61077957,2016-07-22T19:58:43.260Z,"12km NE of Gold Bar, Washington",earthquake,0.3,1.42,0.124,112,reviewed,uw,uw
2015-09-12T22:22:12.400Z,47.5178333,-121.7498333,18.83,3.86,ml,59,56,0.0866,0.32,uw,uw61064752,2019-01-21T01:42:35.986Z,"3km NE of North Bend, Washington",earthquake,0.47,0.69,0.151,213,reviewed,uw,uw
2015-09-03T22:29:21.660Z,46.3561667,-122.2631667,10.42,2.99,ml,50,36,0.03242,0.15,uw,uw61074446,2016-07-22T19:57:03.310Z,"22km S of Morton, Washington",earthquake,0.29,0.4,0.147,137,reviewed,uw,uw
2015-09-01T16:42:45.630Z,48.3073333,-119.0193333,9.13,4.15,ml,15,112,0.2156,0.08,uw,uw61073836,2017-04-04T16:28:32.437Z,"38km N of Coulee Dam, Washington",earthquake,0.39,0.66,0.141,176,reviewed,uw,uw
2015-08-24T14:33:44.070Z,46.754,-122.1788333,11.05,2.8,ml,46,55,0.2345,0.16,uw,uw61057477,2016-07-22T19:56:43.200Z,"14km SSE of Eatonville, Washington",earthquake,0.22,2.16,0.165,129,reviewed,uw,uw
2015-08-09T09:35:40.420Z,47.2495,-120.747,4.33,2.91,ml,30,38,0.05516,0.3,uw,uw61064016,2016-07-22T19:56:11.510Z,"15km ENE of Cle Elum, Washington",earthquake,0.36,0.68,0.172,111,reviewed,uw,uw
2015-08-08T00:14:04.000Z,46.56,-116.383,10.8,2.9,ml,,68,0.828,1.32,us,us100030d5,2016-07-22T19:56:10.740Z,"13km NW of Orofino, Idaho",earthquake,2.9,5.9,,,reviewed,mb,mb
2015-08-01T11:55:47.450Z,48.2765,-116.3248333,-0.76,2.52,md,7,196,0.5332,0.76,uw,uw61048142,2016-07-22T19:55:59.840Z,"22km SE of Sandpoint, Idaho",earthquake,3.97,6,0.293,8,reviewed,uw,uw
2015-07-15T21:23:01.140Z,47.9558333,-122.9713333,46.12,2.54,ml,24,57,0.1287,0.21,uw,uw61055256,2016-07-22T19:53:33.790Z,"16km SE of Sequim, Washington",earthquake,0.66,0.66,0.194,60,reviewed,uw,uw
2015-07-12T13:01:42.410Z,48.2476667,-121.6806667,9.28,2.55,ml,15,81,0.1732,0.1,uw,uw61041047,2016-07-22T19:53:26.880Z,"6km W of Darrington, Washington",earthquake,0.3,0.83,0.159,103,reviewed,uw,uw
2015-07-11T21:36:03.880Z,42.571,-124.4801667,9.675,2.59,ml,18,216,0.1381,0.35,uw,uw61040957,2016-07-22T19:53:26.050Z,"18km NNW of Gold Beach, Oregon",earthquake,0.99,2.11,0.109,24,reviewed,uw,uw
2015-07-04T15:42:18.050Z,44.0895,-122.831,7.95,4.14,ml,24,42,0.1257,0.26,uw,uw61037147,2017-07-01T21:55:11.784Z,"15km ENE of Springfield, Oregon",earthquake,0.41,2.3,0.152,194,reviewed,uw,uw
2015-06-26T13:29:46.750Z,44.3572,-124.4485,28.65,2.5,ml,,230,0.5,1.28,us,us10002lwa,2018-08-31T18:51:18.490Z,"31km WSW of Waldport, Oregon",earthquake,2.6,7.1,0.123,15,reviewed,uw,uw
2015-06-25T13:24:47.560Z,45.4891667,-123.4406667,51.602,3.13,ml,31,61,0.1504,0.1,uw,uw61046476,2016-07-22T19:52:48.910Z,"25km NW of Yamhill, Oregon",earthquake,0.28,0.68,0.173,146,reviewed,uw,uw
2015-06-18T17:47:31.480Z,46.1495,-120.698,11.989,2.99,ml,35,48,0.1786,0.22,uw,uw61029517,2016-07-22T19:52:28.720Z,"37km NNE of Goldendale, Washington",earthquake,0.38,1.41,0.148,120,reviewed,uw,uw
2015-06-15T05:51:35.100Z,47.6748333,-120.3326667,3.717,2.59,ml,22,50,0.0707,0.13,uw,uw61026892,2016-07-22T19:52:24.160Z,"9km W of Entiat, Washington",earthquake,0.24,1.37,0.16,83,reviewed,uw,uw
2015-06-13T04:16:28.090Z,48.256,-116.3814,14.39,3.1,ml,,140,0.495,0.76,us,us20002pl4,2015-08-20T00:43:56.040Z,"12km E of Sandpoint, Idaho",earthquake,4.5,7.6,0.051,50,reviewed,us,us
2015-06-04T13:48:24.310Z,46.4851667,-122.409,18.325,2.75,ml,48,36,0.1306,0.12,uw,uw61020742,2016-07-22T19:52:07.260Z,"13km SW of Morton, Washington",earthquake,0.21,0.64,0.188,123,reviewed,uw,uw
2015-05-29T07:03:55.410Z,48.3126667,-122.0816667,11.701,2.69,ml,19,96,0.04954,0.23,uw,uw61026271,2016-07-22T19:51:54.760Z,"9km NE of Bryant, Washington",earthquake,0.48,0.79,0.17,39,reviewed,uw,uw
2015-05-19T00:11:40.350Z,48.2315,-116.3785,2.61,2.78,md,7,193,0.4985,0.62,uw,uw61005747,2016-07-22T19:51:29.910Z,"24km SE of Sandpoint, Idaho",earthquake,6.06,7.62,0.324,7,reviewed,uw,uw
2015-05-15T22:42:43.620Z,45.2021667,-121.2685,12.983,2.92,ml,21,48,0.05257,0.14,uw,uw61003707,2017-04-02T03:51:15.329Z,"44km S of The Dalles, Oregon",earthquake,0.43,0.53,0.164,132,reviewed,uw,uw
